Date,Close,High,Low,Open,Volume,Ticker
,GILT5YBEES.NS,GILT5YBEES.NS,GILT5YBEES.NS,GILT5YBEES.NS,GILT5YBEES.NS,
2024-01-01,54.2400016784668,54.91999816894531,54.20000076293945,54.91999816894531,1035541,GILT5YBEES
2024-01-02,54.25,54.279998779296875,54.22999954223633,54.279998779296875,300443,GILT5YBEES
2024-01-03,54.290000915527344,55.900001525878906,54.2400016784668,55.900001525878906,366343,GILT5YBEES
2024-01-04,54.33000183105469,54.36000061035156,54.25,54.31999969482422,351614,GILT5YBEES
2024-01-05,54.2599983215332,54.33000183105469,54.2400016784668,54.310001373291016,804023,GILT5YBEES
2024-01-08,54.29999923706055,54.349998474121094,54.27000045776367,54.279998779296875,403071,GILT5YBEES
2024-01-09,54.36000061035156,54.41999816894531,54.349998474121094,54.36000061035156,200344,GILT5YBEES
2024-01-10,54.36000061035156,54.400001525878906,54.349998474121094,54.36000061035156,782457,GILT5YBEES
2024-01-11,54.41999816894531,54.439998626708984,54.369998931884766,54.380001068115234,315601,GILT5YBEES
2024-01-12,54.47999954223633,54.5099983215332,54.43000030517578,54.439998626708984,172013,GILT5YBEES
2024-01-15,54.47999954223633,54.47999954223633,54.47999954223633,54.47999954223633,0,GILT5YBEES
2024-01-16,54.52000045776367,56.150001525878906,54.4900016784668,55.36000061035156,168126,GILT5YBEES
2024-01-17,54.4900016784668,54.56999969482422,54.4900016784668,54.52000045776367,338123,GILT5YBEES
2024-01-18,54.5099983215332,54.540000915527344,54.47999954223633,54.5,165961,GILT5YBEES
2024-01-19,54.540000915527344,54.56999969482422,54.47999954223633,54.560001373291016,299042,GILT5YBEES
2024-01-23,54.540000915527344,55.36000061035156,54.52000045776367,55.36000061035156,353644,GILT5YBEES
2024-01-24,54.59000015258789,54.61000061035156,54.540000915527344,54.54999923706055,302006,GILT5YBEES
2024-01-25,54.56999969482422,55.0,54.540000915527344,55.0,509267,GILT5YBEES
2024-01-29,54.599998474121094,54.65999984741211,54.59000015258789,54.599998474121094,302234,GILT5YBEES
2024-01-30,54.63999938964844,54.689998626708984,54.619998931884766,54.63999938964844,188604,GILT5YBEES
2024-01-31,54.689998626708984,54.79999923706055,54.63999938964844,54.79999923706055,133096,GILT5YBEES
2024-02-01,54.77000045776367,54.869998931884766,54.65999984741211,54.709999084472656,199290,GILT5YBEES
2024-02-02,54.81999969482422,54.900001525878906,54.779998779296875,54.79999923706055,522306,GILT5YBEES
2024-02-05,54.77000045776367,55.29999923706055,54.75,55.29999923706055,495442,GILT5YBEES
2024-02-06,54.779998779296875,54.790000915527344,54.72999954223633,54.7599983215332,140748,GILT5YBEES
2024-02-07,54.77000045776367,54.84000015258789,54.7599983215332,54.779998779296875,327388,GILT5YBEES
2024-02-08,54.7599983215332,55.0099983215332,54.560001373291016,54.84000015258789,134255,GILT5YBEES
2024-02-09,54.72999954223633,54.810001373291016,53.54999923706055,53.54999923706055,182840,GILT5YBEES
2024-02-12,54.72999954223633,54.77000045776367,53.099998474121094,54.72999954223633,160494,GILT5YBEES
2024-02-13,54.70000076293945,54.72999954223633,54.68000030517578,54.72999954223633,193886,GILT5YBEES
2024-02-14,54.66999816894531,55.5,54.59000015258789,55.5,109764,GILT5YBEES
2024-02-15,54.689998626708984,54.7400016784668,54.119998931884766,54.599998474121094,155507,GILT5YBEES
2024-02-16,54.79999923706055,54.83000183105469,54.72999954223633,54.77000045776367,192149,GILT5YBEES
2024-02-19,54.77000045776367,55.54999923706055,54.7400016784668,55.0,109841,GILT5YBEES
2024-02-20,54.779998779296875,54.810001373291016,54.7599983215332,54.79999923706055,215701,GILT5YBEES
2024-02-21,54.88999938964844,54.900001525878906,54.81999969482422,54.81999969482422,126885,GILT5YBEES
2024-02-22,54.88999938964844,54.91999816894531,54.81999969482422,54.88999938964844,186452,GILT5YBEES
2024-02-23,54.84000015258789,54.90999984741211,54.81999969482422,54.869998931884766,110575,GILT5YBEES
2024-02-26,54.900001525878906,56.5,54.880001068115234,56.5,218169,GILT5YBEES
2024-02-27,54.91999816894531,54.95000076293945,54.869998931884766,54.900001525878906,213545,GILT5YBEES
2024-02-28,54.91999816894531,54.959999084472656,54.88999938964844,54.95000076293945,175804,GILT5YBEES
2024-02-29,54.939998626708984,54.97999954223633,54.91999816894531,54.91999816894531,186176,GILT5YBEES
2024-03-01,54.95000076293945,54.9900016784668,54.91999816894531,54.91999816894531,332536,GILT5YBEES
2024-03-04,54.9900016784668,55.599998474121094,54.959999084472656,55.349998474121094,289500,GILT5YBEES
2024-03-05,55.0,55.02000045776367,54.939998626708984,54.9900016784668,377572,GILT5YBEES
2024-03-06,55.029998779296875,56.0,54.97999954223633,56.0,392826,GILT5YBEES
2024-03-07,55.08000183105469,55.099998474121094,54.9900016784668,55.060001373291016,251538,GILT5YBEES
2024-03-11,55.150001525878906,55.16999816894531,55.08000183105469,55.09000015258789,446673,GILT5YBEES
2024-03-12,55.099998474121094,55.150001525878906,55.060001373291016,55.060001373291016,191560,GILT5YBEES
2024-03-13,55.119998931884766,55.16999816894531,55.08000183105469,55.099998474121094,882649,GILT5YBEES
2024-03-14,55.06999969482422,55.13999938964844,55.04999923706055,55.119998931884766,677226,GILT5YBEES
2024-03-15,55.060001373291016,55.13999938964844,55.060001373291016,55.09000015258789,541933,GILT5YBEES
2024-03-18,55.06999969482422,55.13999938964844,55.04999923706055,55.08000183105469,478949,GILT5YBEES
2024-03-19,55.08000183105469,55.119998931884766,55.04999923706055,55.04999923706055,314758,GILT5YBEES
2024-03-20,55.06999969482422,55.349998474121094,55.040000915527344,55.349998474121094,2342876,GILT5YBEES
2024-03-21,55.099998474121094,55.2400016784668,55.06999969482422,55.2400016784668,78900,GILT5YBEES
2024-03-22,55.099998474121094,55.18000030517578,55.099998474121094,55.16999816894531,329052,GILT5YBEES
2024-03-26,55.06999969482422,55.349998474121094,55.060001373291016,55.349998474121094,328160,GILT5YBEES
2024-03-27,55.13999938964844,55.16999816894531,55.06999969482422,55.099998474121094,85884,GILT5YBEES
2024-03-28,55.290000915527344,55.349998474121094,55.15999984741211,55.15999984741211,135384,GILT5YBEES
2024-04-01,55.189998626708984,55.349998474121094,55.099998474121094,55.189998626708984,473654,GILT5YBEES
2024-04-02,55.099998474121094,55.34000015258789,55.099998474121094,55.20000076293945,333276,GILT5YBEES
2024-04-03,55.119998931884766,55.22999954223633,55.060001373291016,55.15999984741211,248003,GILT5YBEES
2024-04-04,55.27000045776367,55.29999923706055,55.119998931884766,55.119998931884766,258145,GILT5YBEES
2024-04-05,55.279998779296875,55.380001068115234,55.189998626708984,55.27000045776367,777946,GILT5YBEES
2024-04-08,55.09000015258789,55.34000015258789,55.04999923706055,55.279998779296875,358433,GILT5YBEES
2024-04-09,55.119998931884766,55.380001068115234,55.06999969482422,55.11000061035156,232183,GILT5YBEES
2024-04-10,55.20000076293945,55.349998474121094,55.099998474121094,55.349998474121094,349421,GILT5YBEES
2024-04-12,55.16999816894531,55.349998474121094,55.04999923706055,55.349998474121094,110265,GILT5YBEES
2024-04-15,55.29999923706055,55.33000183105469,53.849998474121094,54.540000915527344,1283919,GILT5YBEES
2024-04-16,55.27000045776367,55.31999969482422,55.099998474121094,55.290000915527344,832437,GILT5YBEES
2024-04-18,55.27000045776367,56.95000076293945,55.11000061035156,56.95000076293945,136026,GILT5YBEES
2024-04-19,55.16999816894531,56.95000076293945,55.04999923706055,56.95000076293945,165181,GILT5YBEES
2024-04-22,55.119998931884766,55.290000915527344,55.04999923706055,55.15999984741211,186538,GILT5YBEES
2024-04-23,55.209999084472656,55.34000015258789,55.099998474121094,55.119998931884766,89568,GILT5YBEES
2024-04-24,55.22999954223633,55.29999923706055,55.16999816894531,55.279998779296875,107189,GILT5YBEES
2024-04-25,55.220001220703125,55.349998474121094,55.150001525878906,55.150001525878906,213590,GILT5YBEES
2024-04-26,55.209999084472656,55.349998474121094,55.119998931884766,55.349998474121094,1387361,GILT5YBEES
2024-04-29,55.27000045776367,55.349998474121094,54.9900016784668,55.349998474121094,138326,GILT5YBEES
2024-04-30,55.2599983215332,55.380001068115234,55.20000076293945,55.310001373291016,306662,GILT5YBEES
2024-05-02,55.369998931884766,55.400001525878906,55.25,55.349998474121094,201801,GILT5YBEES
2024-05-03,55.43000030517578,55.52000045776367,55.31999969482422,55.369998931884766,71047,GILT5YBEES
2024-05-06,55.529998779296875,55.93000030517578,54.529998779296875,55.93000030517578,84012,GILT5YBEES
2024-05-07,55.59000015258789,55.650001525878906,55.47999954223633,55.529998779296875,303195,GILT5YBEES
