Date,Close,High,Low,Open,Volume,Ticker
,SETF10GILT.NS,SETF10GILT.NS,SETF10GILT.NS,SETF10GILT.NS,SETF10GILT.NS,
2024-01-01,222.1699981689453,222.64999389648438,221.99000549316406,222.63999938964844,25150,SETF10GILT
2024-01-02,222.25,222.5,222.0,222.0,1124,SETF10GILT
2024-01-03,222.80999755859375,222.97999572753906,222.05999755859375,222.49000549316406,19428,SETF10GILT
2024-01-04,222.5399932861328,223.0,218.35000610351562,218.35000610351562,14360,SETF10GILT
2024-01-05,222.36000061035156,222.5,221.8000030517578,222.49000549316406,24093,SETF10GILT
2024-01-08,222.2899932861328,222.58999633789062,221.89999389648438,222.24000549316406,9630,SETF10GILT
2024-01-09,222.6699981689453,223.11000061035156,222.2100067138672,222.69000244140625,13915,SETF10GILT
2024-01-10,222.5399932861328,222.99000549316406,222.5,222.6699981689453,5891,SETF10GILT
2024-01-11,223.10000610351562,223.80999755859375,222.75999450683594,222.75999450683594,12343,SETF10GILT
2024-01-12,222.64999389648438,223.5,222.10000610351562,223.00999450683594,15130,SETF10GILT
2024-01-15,223.8300018310547,223.89999389648438,223.0,223.00999450683594,10057,SETF10GILT
2024-01-16,223.58999633789062,223.75,223.25999450683594,223.74000549316406,4684,SETF10GILT
2024-01-17,223.44000244140625,223.75,223.24000549316406,223.25999450683594,4814,SETF10GILT
2024-01-18,223.4499969482422,223.74000549316406,223.1999969482422,223.74000549316406,5429,SETF10GILT
2024-01-19,222.88999938964844,223.5,222.75,223.49000549316406,9131,SETF10GILT
2024-01-23,223.50999450683594,223.52999877929688,223.0,223.00999450683594,2438,SETF10GILT
2024-01-24,223.27999877929688,223.85000610351562,223.02999877929688,223.74000549316406,23747,SETF10GILT
2024-01-25,223.25999450683594,223.8000030517578,223.22000122070312,223.25999450683594,9272,SETF10GILT
2024-01-29,223.8000030517578,223.94000244140625,223.42999267578125,223.74000549316406,14077,SETF10GILT
2024-01-30,224.11000061035156,224.33999633789062,223.49000549316406,224.0,15752,SETF10GILT
2024-01-31,224.13999938964844,224.72000122070312,223.9199981689453,224.11000061035156,11424,SETF10GILT
2024-02-01,225.77999877929688,225.77999877929688,224.1999969482422,224.2100067138672,4154,SETF10GILT
2024-02-02,225.8699951171875,225.89999389648438,225.27999877929688,225.74000549316406,4320,SETF10GILT
