Date,Close,High,Low,Open,Volume,Ticker
,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,
2024-01-01,14.75,14.949999809265137,13.949999809265137,14.0,155062165,JPPOWER
2024-01-02,16.149999618530273,16.200000762939453,14.449999809265137,14.800000190734863,527261650,JPPOWER
2024-01-03,15.850000381469727,16.5,15.75,16.350000381469727,162656874,JPPOWER
2024-01-04,17.0,17.100000381469727,16.0,16.0,219420858,JPPOWER
2024-01-05,16.850000381469727,17.799999237060547,16.5,17.100000381469727,267897270,JPPOWER
2024-01-08,16.950000762939453,17.450000762939453,16.850000381469727,17.0,111028540,JPPOWER
2024-01-09,16.450000762939453,17.25,16.299999237060547,17.149999618530273,108325769,JPPOWER
2024-01-10,16.350000381469727,16.600000381469727,15.899999618530273,16.450000762939453,67494698,JPPOWER
2024-01-11,16.450000762939453,16.950000762939453,16.350000381469727,16.450000762939453,53829719,JPPOWER
2024-01-12,16.700000762939453,17.25,16.299999237060547,16.600000381469727,107626978,JPPOWER
2024-01-15,17.0,17.149999618530273,16.399999618530273,16.950000762939453,95411519,JPPOWER
2024-01-16,16.200000762939453,17.299999237060547,16.149999618530273,17.100000381469727,128035935,JPPOWER
2024-01-17,16.0,16.350000381469727,15.699999809265137,15.949999809265137,78461141,JPPOWER
2024-01-18,15.949999809265137,16.25,15.25,16.0,60325029,JPPOWER
2024-01-19,15.949999809265137,16.25,15.850000381469727,16.049999237060547,41278650,JPPOWER
2024-01-23,15.899999618530273,17.200000762939453,15.899999618530273,16.899999618530273,69884760,JPPOWER
2024-01-24,15.899999618530273,16.100000381469727,15.5,15.850000381469727,59726528,JPPOWER
2024-01-25,16.100000381469727,16.350000381469727,15.800000190734863,15.949999809265137,47437000,JPPOWER
2024-01-29,16.899999618530273,16.899999618530273,16.25,16.299999237060547,139819219,JPPOWER
2024-01-30,17.700000762939453,17.700000762939453,17.350000381469727,17.700000762939453,119392640,JPPOWER
2024-01-31,18.549999237060547,18.549999237060547,17.450000762939453,18.549999237060547,247906550,JPPOWER
2024-02-01,18.149999618530273,19.200000762939453,17.850000381469727,18.649999618530273,181998773,JPPOWER
2024-02-02,19.0,19.049999237060547,18.399999618530273,18.5,114086397,JPPOWER
2024-02-05,19.899999618530273,19.950000762939453,19.350000381469727,19.399999618530273,144472834,JPPOWER
2024-02-06,20.850000381469727,20.850000381469727,20.399999618530273,20.799999237060547,115216681,JPPOWER
2024-02-07,21.850000381469727,21.850000381469727,21.649999618530273,21.75,101364593,JPPOWER
2024-02-08,22.649999618530273,22.899999618530273,20.75,22.799999237060547,347090025,JPPOWER
2024-02-09,23.25,23.5,21.549999237060547,23.399999618530273,225205254,JPPOWER
2024-02-12,22.100000381469727,24.0,22.100000381469727,23.600000381469727,167566133,JPPOWER
2024-02-13,21.0,21.5,21.0,21.200000762939453,45001188,JPPOWER
2024-02-14,21.350000381469727,21.700000762939453,19.950000762939453,19.950000762939453,215702918,JPPOWER
2024-02-15,21.049999237060547,21.899999618530273,20.450000762939453,21.899999618530273,31019112,JPPOWER
2024-02-16,20.350000381469727,21.049999237060547,20.25,21.049999237060547,21915785,JPPOWER
2024-02-19,20.899999618530273,21.0,20.200000762939453,20.549999237060547,18889161,JPPOWER
2024-02-20,20.399999618530273,21.100000381469727,20.25,21.100000381469727,17558718,JPPOWER
2024-02-21,19.799999237060547,21.049999237060547,19.600000381469727,20.450000762939453,24844375,JPPOWER
2024-02-22,20.25,20.450000762939453,18.850000381469727,20.0,27552330,JPPOWER
2024-02-23,19.450000762939453,20.399999618530273,19.350000381469727,20.25,28206112,JPPOWER
2024-02-26,19.049999237060547,19.600000381469727,18.950000762939453,19.600000381469727,22554222,JPPOWER
2024-02-27,18.25,18.899999618530273,18.100000381469727,18.100000381469727,42360496,JPPOWER
2024-02-28,17.350000381469727,18.200000762939453,17.350000381469727,18.0,30645051,JPPOWER
2024-02-29,18.200000762939453,18.200000762939453,16.600000381469727,16.799999237060547,43575581,JPPOWER
2024-03-01,18.299999237060547,18.700000762939453,18.0,18.600000381469727,20345289,JPPOWER
2024-03-04,18.149999618530273,19.149999618530273,18.0,19.100000381469727,16519506,JPPOWER
2024-03-05,17.649999618530273,18.299999237060547,17.399999618530273,18.200000762939453,18799045,JPPOWER
2024-03-06,17.5,17.950000762939453,16.799999237060547,17.600000381469727,32347306,JPPOWER
2024-03-07,17.200000762939453,17.600000381469727,17.100000381469727,17.549999237060547,13684398,JPPOWER
2024-03-11,16.649999618530273,17.5,16.549999237060547,17.25,18902676,JPPOWER
2024-03-12,15.899999618530273,16.700000762939453,15.850000381469727,16.649999618530273,27161864,JPPOWER
2024-03-13,15.100000381469727,15.850000381469727,15.100000381469727,15.800000190734863,20862359,JPPOWER
2024-03-14,15.600000381469727,15.699999809265137,14.350000381469727,14.350000381469727,42129817,JPPOWER
2024-03-15,16.200000762939453,16.299999237060547,15.0,15.5,34119382,JPPOWER
2024-03-18,15.75,16.299999237060547,15.5,16.200000762939453,20985134,JPPOWER
2024-03-19,15.100000381469727,15.699999809265137,15.100000381469727,15.699999809265137,13864080,JPPOWER
2024-03-20,14.949999809265137,15.449999809265137,14.600000381469727,15.0,18522272,JPPOWER
2024-03-21,15.399999618530273,15.600000381469727,15.050000190734863,15.199999809265137,22115784,JPPOWER
2024-03-22,15.699999809265137,15.899999618530273,15.449999809265137,15.5,20495475,JPPOWER
2024-03-26,15.149999618530273,15.949999809265137,15.0,15.850000381469727,19732353,JPPOWER
2024-03-27,15.100000381469727,15.600000381469727,15.0,15.449999809265137,29237817,JPPOWER
2024-03-28,15.25,15.550000190734863,15.199999809265137,15.300000190734863,21324963,JPPOWER
2024-04-01,16.0,16.0,15.5,15.5,11297140,JPPOWER
2024-04-02,16.799999237060547,16.799999237060547,16.450000762939453,16.600000381469727,16930862,JPPOWER
2024-04-03,17.600000381469727,17.600000381469727,17.049999237060547,17.399999618530273,18402132,JPPOWER
2024-04-04,18.450000762939453,18.450000762939453,18.450000762939453,18.450000762939453,5571937,JPPOWER
2024-04-05,19.350000381469727,19.350000381469727,18.049999237060547,19.350000381469727,64588639,JPPOWER
2024-04-08,18.399999618530273,19.600000381469727,18.399999618530273,19.600000381469727,38359946,JPPOWER
2024-04-09,17.950000762939453,18.399999618530273,17.75,18.149999618530273,20223860,JPPOWER
2024-04-10,17.950000762939453,18.299999237060547,17.600000381469727,17.950000762939453,17466843,JPPOWER
2024-04-12,18.049999237060547,18.549999237060547,17.600000381469727,18.0,24388322,JPPOWER
2024-04-15,17.149999618530273,17.549999237060547,17.149999618530273,17.25,21197554,JPPOWER
2024-04-16,17.200000762939453,17.399999618530273,16.600000381469727,16.700000762939453,14054102,JPPOWER
2024-04-18,17.200000762939453,17.75,17.100000381469727,17.350000381469727,14517686,JPPOWER
2024-04-19,17.049999237060547,17.299999237060547,16.549999237060547,16.600000381469727,11325750,JPPOWER
2024-04-22,17.399999618530273,17.649999618530273,17.049999237060547,17.399999618530273,13301143,JPPOWER
2024-04-23,18.25,18.25,17.399999618530273,17.600000381469727,27280290,JPPOWER
2024-04-24,18.049999237060547,18.450000762939453,17.950000762939453,18.450000762939453,19814611,JPPOWER
2024-04-25,18.049999237060547,18.200000762939453,18.0,18.100000381469727,14626951,JPPOWER
2024-04-26,18.100000381469727,18.200000762939453,17.950000762939453,18.149999618530273,14627921,JPPOWER
2024-04-29,19.0,19.0,19.0,19.0,10749351,JPPOWER
2024-04-30,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,48279529,JPPOWER
2024-05-02,20.100000381469727,20.5,19.25,20.5,59616856,JPPOWER
2024-05-03,19.700000762939453,20.350000381469727,19.5,20.25,27871389,JPPOWER
2024-05-06,19.149999618530273,20.100000381469727,18.850000381469727,20.0,24102740,JPPOWER
2024-05-07,18.450000762939453,19.100000381469727,18.200000762939453,19.100000381469727,24148387,JPPOWER
2024-05-08,18.600000381469727,19.0,17.899999618530273,18.450000762939453,16373846,JPPOWER
2024-05-09,17.850000381469727,18.850000381469727,17.700000762939453,18.850000381469727,19203760,JPPOWER
2024-05-10,18.200000762939453,18.549999237060547,17.850000381469727,18.200000762939453,16986570,JPPOWER
2024-05-13,18.049999237060547,18.549999237060547,17.549999237060547,18.450000762939453,16320993,JPPOWER
2024-05-14,18.950000762939453,18.950000762939453,18.049999237060547,18.350000381469727,16067747,JPPOWER
2024-05-15,19.049999237060547,19.399999618530273,18.700000762939453,18.899999618530273,20844138,JPPOWER
2024-05-16,18.950000762939453,19.399999618530273,18.850000381469727,19.25,13481068,JPPOWER
2024-05-17,19.649999618530273,19.850000381469727,18.899999618530273,19.100000381469727,24370219,JPPOWER
2024-05-21,19.450000762939453,20.149999618530273,19.399999618530273,20.0,43848333,JPPOWER
2024-05-22,19.350000381469727,20.0,19.200000762939453,19.649999618530273,37018441,JPPOWER
2024-05-23,19.799999237060547,20.100000381469727,19.399999618530273,19.600000381469727,49157473,JPPOWER
2024-05-24,20.450000762939453,20.75,19.649999618530273,19.799999237060547,102361880,JPPOWER
2024-05-27,20.049999237060547,21.100000381469727,19.899999618530273,20.899999618530273,62772877,JPPOWER
2024-05-28,19.399999618530273,20.25,19.149999618530273,20.25,42402233,JPPOWER
2024-05-29,19.399999618530273,19.75,18.950000762939453,19.299999237060547,32584927,JPPOWER
2024-05-30,19.149999618530273,19.75,19.049999237060547,19.350000381469727,32598077,JPPOWER
2024-05-31,19.25,19.600000381469727,18.649999618530273,19.149999618530273,44847654,JPPOWER
2024-06-03,20.149999618530273,20.200000762939453,19.649999618530273,20.200000762939453,83244969,JPPOWER
2024-06-04,19.149999618530273,19.549999237060547,19.149999618530273,19.149999618530273,48108750,JPPOWER
2024-06-05,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,15352513,JPPOWER
2024-06-06,17.649999618530273,19.0,17.399999618530273,18.25,128108702,JPPOWER
2024-06-07,18.100000381469727,18.399999618530273,17.649999618530273,17.700000762939453,45669269,JPPOWER
2024-06-10,17.8799991607666,18.450000762939453,17.75,18.450000762939453,27739948,JPPOWER
2024-06-11,18.43000030517578,18.649999618530273,17.760000228881836,17.93000030517578,43405034,JPPOWER
2024-06-12,19.350000381469727,19.350000381469727,18.65999984741211,18.65999984741211,40659061,JPPOWER
