Date,Close,High,Low,Open,Volume,Ticker
,EVIETF.NS,EVIETF.NS,EVIETF.NS,EVIETF.NS,EVIETF.NS,
2025-04-15,26.110000610351562,26.700000762939453,25.75,26.700000762939453,81179,EVIETF
2025-04-16,25.940000534057617,26.6299991607666,25.920000076293945,26.6299991607666,104010,EVIETF
2025-04-17,26.3799991607666,26.760000228881836,25.719999313354492,25.940000534057617,4285493,EVIETF
