Date,Close,High,Low,Open,Volume,Ticker
,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,
2024-01-01,234.5500030517578,236.39999389648438,233.3000030517578,233.35000610351562,7919961,JIOFIN
2024-01-02,235.35000610351562,236.0,232.0,235.0,9216592,JIOFIN
2024-01-03,234.5,236.0,233.5500030517578,235.39999389648438,9864949,JIOFIN
2024-01-04,241.39999389648438,243.25,236.8000030517578,238.85000610351562,32808930,JIOFIN
2024-01-05,243.64999389648438,248.1999969482422,241.5,244.5,29722060,JIOFIN
2024-01-08,242.39999389648438,246.89999389648438,240.3000030517578,246.85000610351562,21118010,JIOFIN
2024-01-09,242.14999389648438,244.64999389648438,241.5,243.89999389648438,10689240,JIOFIN
2024-01-10,240.9499969482422,242.3000030517578,239.3000030517578,242.0,11798540,JIOFIN
2024-01-11,251.5500030517578,253.39999389648438,240.64999389648438,243.0,45792810,JIOFIN
2024-01-12,255.0500030517578,259.3500061035156,253.6999969482422,255.0,46763290,JIOFIN
2024-01-15,266.75,269.70001220703125,257.04998779296875,258.0,68617370,JIOFIN
2024-01-16,248.85000610351562,258.0,246.5,254.10000610351562,70456850,JIOFIN
2024-01-17,242.5500030517578,247.0,242.14999389648438,247.0,28318080,JIOFIN
2024-01-19,246.25,249.14999389648438,245.39999389648438,245.85000610351562,16563070,JIOFIN
2024-01-23,240.39999389648438,248.0500030517578,240.0,247.85000610351562,13184700,JIOFIN
2024-01-24,239.75,241.5500030517578,237.10000610351562,240.0,15276800,JIOFIN
2024-01-25,239.85000610351562,242.64999389648438,238.89999389648438,240.39999389648438,12352490,JIOFIN
2024-01-29,251.0,254.39999389648438,240.0,242.0,41148260,JIOFIN
2024-01-30,247.6999969482422,253.9499969482422,247.10000610351562,253.14999389648438,15292450,JIOFIN
2024-01-31,248.25,250.60000610351562,246.10000610351562,247.64999389648438,15183900,JIOFIN
2024-02-01,252.39999389648438,254.6999969482422,249.1999969482422,251.0,24323320,JIOFIN
2024-02-02,253.8000030517578,257.29998779296875,250.60000610351562,252.5,30218950,JIOFIN
2024-02-05,289.1000061035156,295.70001220703125,255.6999969482422,256.3500061035156,211028600,JIOFIN
2024-02-06,270.95001220703125,285.70001220703125,266.04998779296875,285.70001220703125,86635610,JIOFIN
2024-02-07,268.5,275.70001220703125,267.3999938964844,273.45001220703125,30963700,JIOFIN
2024-02-08,262.79998779296875,270.3999938964844,261.95001220703125,270.0,21948920,JIOFIN
2024-02-09,273.0,276.29998779296875,258.3999938964844,264.3999938964844,51120880,JIOFIN
2024-02-12,271.45001220703125,281.1000061035156,267.70001220703125,276.1000061035156,47043870,JIOFIN
2024-02-13,272.75,275.3999938964844,263.70001220703125,270.45001220703125,31220100,JIOFIN
2024-02-14,273.0,275.0,268.54998779296875,269.8999938964844,21374190,JIOFIN
2024-02-15,274.04998779296875,279.0,273.0,275.0,19477720,JIOFIN
2024-02-16,271.8999938964844,276.75,271.0,275.29998779296875,14337050,JIOFIN
2024-02-19,274.0,277.1000061035156,271.8999938964844,273.25,18390280,JIOFIN
2024-02-20,281.70001220703125,289.29998779296875,273.6000061035156,274.20001220703125,55688590,JIOFIN
2024-02-21,290.1000061035156,294.5,283.20001220703125,284.0,64130100,JIOFIN
2024-02-22,302.8500061035156,305.29998779296875,291.1000061035156,291.70001220703125,75689290,JIOFIN
2024-02-23,333.95001220703125,347.0,305.3500061035156,305.79998779296875,270077100,JIOFIN
2024-02-26,327.79998779296875,348.0,325.75,340.45001220703125,107359700,JIOFIN
2024-02-27,318.5,338.70001220703125,316.54998779296875,329.29998779296875,57002010,JIOFIN
2024-02-28,308.29998779296875,322.45001220703125,306.04998779296875,320.0,48176150,JIOFIN
2024-02-29,310.0,322.0,308.0,312.0,81356670,JIOFIN
2024-03-01,317.8999938964844,321.6000061035156,311.54998779296875,313.5,37623310,JIOFIN
2024-03-04,322.6000061035156,331.5,320.6000061035156,329.95001220703125,24183880,JIOFIN
2024-03-05,321.70001220703125,327.8999938964844,319.5,324.0,18301430,JIOFIN
2024-03-06,326.3500061035156,333.8999938964844,321.3500061035156,322.95001220703125,53717380,JIOFIN
2024-03-07,333.8999938964844,337.3999938964844,324.20001220703125,329.0,35988720,JIOFIN
2024-03-11,355.6499938964844,359.8500061035156,332.45001220703125,336.8999938964844,121739300,JIOFIN
2024-03-12,361.8500061035156,374.5,358.75,360.0,111054000,JIOFIN
2024-03-13,328.20001220703125,366.8999938964844,324.5,363.70001220703125,99102080,JIOFIN
2024-03-14,338.3500061035156,341.5,318.0,328.0,74698600,JIOFIN
2024-03-15,344.75,348.8500061035156,336.45001220703125,340.0,55087410,JIOFIN
2024-03-18,352.54998779296875,359.70001220703125,342.5,346.95001220703125,48365400,JIOFIN
2024-03-19,353.29998779296875,357.8999938964844,347.0,353.3999938964844,42007910,JIOFIN
2024-03-20,337.5,356.3500061035156,335.6499938964844,353.29998779296875,50983690,JIOFIN
2024-03-21,338.70001220703125,348.29998779296875,337.1000061035156,344.5,28731850,JIOFIN
2024-03-22,344.6499938964844,346.8999938964844,336.70001220703125,338.0,20548120,JIOFIN
2024-03-26,346.1499938964844,352.5,343.54998779296875,345.0,27168980,JIOFIN
2024-03-27,350.70001220703125,355.6000061035156,348.0,348.25,50090700,JIOFIN
2024-03-28,353.75,357.75,350.3999938964844,354.8500061035156,22677060,JIOFIN
2024-04-01,356.95001220703125,364.20001220703125,355.6000061035156,357.0,23644470,JIOFIN
2024-04-02,357.1000061035156,362.8500061035156,356.5,359.0,29684720,JIOFIN
2024-04-03,357.1000061035156,359.79998779296875,353.20001220703125,356.5,17920490,JIOFIN
2024-04-04,361.29998779296875,367.79998779296875,358.0,359.3999938964844,33926420,JIOFIN
2024-04-05,373.20001220703125,374.8500061035156,359.04998779296875,361.0,46979670,JIOFIN
2024-04-08,369.25,378.70001220703125,367.54998779296875,376.0,32853740,JIOFIN
2024-04-09,367.70001220703125,374.70001220703125,365.3999938964844,371.0,23367020,JIOFIN
2024-04-10,370.45001220703125,372.3999938964844,367.54998779296875,369.6499938964844,16540320,JIOFIN
2024-04-12,372.20001220703125,378.8500061035156,368.20001220703125,370.1499938964844,32481000,JIOFIN
2024-04-15,354.29998779296875,362.95001220703125,351.0,362.0,46281480,JIOFIN
2024-04-16,361.8500061035156,371.95001220703125,360.1000061035156,364.8999938964844,48921020,JIOFIN
2024-04-18,378.3999938964844,384.3999938964844,367.0,369.1499938964844,75356220,JIOFIN
2024-04-19,370.1000061035156,378.1000061035156,368.6499938964844,378.0,39515720,JIOFIN
2024-04-22,382.70001220703125,384.8500061035156,375.25,378.0,48640720,JIOFIN
2024-04-23,387.95001220703125,394.70001220703125,385.0,387.0,35550930,JIOFIN
2024-04-24,381.8500061035156,391.5,379.5,390.70001220703125,27660950,JIOFIN
2024-04-25,382.29998779296875,387.3500061035156,380.25,381.8500061035156,17043110,JIOFIN
2024-04-26,381.75,384.8500061035156,380.54998779296875,384.29998779296875,14131310,JIOFIN
2024-04-29,380.5,384.75,378.04998779296875,383.6000061035156,16136160,JIOFIN
2024-04-30,377.0,383.79998779296875,375.5,380.5,16844930,JIOFIN
2024-05-02,379.6499938964844,381.3500061035156,372.5,377.0,19658850,JIOFIN
2024-05-03,375.8999938964844,385.8500061035156,374.3500061035156,380.54998779296875,21862920,JIOFIN
2024-05-06,370.25,378.8999938964844,367.79998779296875,378.1000061035156,13990730,JIOFIN
2024-05-07,356.25,370.70001220703125,353.6000061035156,370.25,29499380,JIOFIN
2024-05-08,355.20001220703125,363.79998779296875,352.1000061035156,355.0,20022500,JIOFIN
2024-05-09,345.3999938964844,359.25,344.6000061035156,357.0,23209800,JIOFIN
2024-05-10,347.8500061035156,349.0,336.79998779296875,346.3999938964844,24450320,JIOFIN
2024-05-13,341.3500061035156,347.8999938964844,335.3999938964844,347.8500061035156,20674530,JIOFIN
2024-05-14,352.45001220703125,353.70001220703125,342.20001220703125,344.0,19646170,JIOFIN
2024-05-15,353.8500061035156,358.79998779296875,351.29998779296875,354.04998779296875,16860130,JIOFIN
