Date,Close,High,Low,Open,Volume,Ticker
,SENSEXIETF.NS,SENSEXIETF.NS,SENSEXIETF.NS,SENSEXIETF.NS,SENSEXIETF.NS,
2024-01-01,807.4299926757812,809.969970703125,795.5800170898438,795.5800170898438,1465,SENSEXIETF
2024-01-02,803.5399780273438,810.489990234375,798.22998046875,807.4400024414062,3405,SENSEXIETF
2024-01-03,797.489990234375,808.969970703125,796.0,808.969970703125,4684,SENSEXIETF
2024-01-04,801.6699829101562,804.2899780273438,797.52001953125,804.2899780273438,1259,SENSEXIETF
2024-01-05,802.72998046875,807.969970703125,800.0,800.0,3196,SENSEXIETF
2024-01-08,797.1199951171875,811.0999755859375,795.2999877929688,811.0999755859375,4902,SENSEXIETF
2024-01-09,796.7999877929688,803.8900146484375,795.280029296875,798.5499877929688,4736,SENSEXIETF
2024-01-10,797.7999877929688,798.8499755859375,792.9600219726562,797.7000122070312,5936,SENSEXIETF
2024-01-11,798.9500122070312,803.760009765625,798.0999755859375,798.0999755859375,1024,SENSEXIETF
2024-01-12,808.5900268554688,809.0,798.0,801.0999755859375,1394,SENSEXIETF
2024-01-15,817.0399780273438,819.0,812.530029296875,812.530029296875,3114,SENSEXIETF
2024-01-16,814.0599975585938,819.6400146484375,813.5,817.030029296875,20003,SENSEXIETF
2024-01-17,799.0599975585938,813.8499755859375,798.010009765625,813.5,8866,SENSEXIETF
2024-01-19,801.4500122070312,802.8300170898438,797.6900024414062,799.969970703125,7073,SENSEXIETF
2024-01-23,787.3499755859375,804.969970703125,785.6300048828125,799.510009765625,13620,SENSEXIETF
2024-01-24,790.2999877929688,793.6599731445312,781.510009765625,785.0,9029,SENSEXIETF
2024-01-25,789.9000244140625,793.5,786.010009765625,790.989990234375,11075,SENSEXIETF
2024-01-29,805.22998046875,805.5,791.030029296875,791.0399780273438,5106,SENSEXIETF
2024-01-30,795.3800048828125,804.989990234375,794.3900146484375,796.5,3077,SENSEXIETF
2024-01-31,801.3200073242188,802.5,790.010009765625,793.4099731445312,1194,SENSEXIETF
2024-02-01,798.5700073242188,806.969970703125,797.4000244140625,806.969970703125,5182,SENSEXIETF
2024-02-02,803.3200073242188,814.7899780273438,797.010009765625,804.969970703125,6558,SENSEXIETF
2024-02-05,802.3099975585938,809.2899780273438,800.030029296875,809.2899780273438,2584,SENSEXIETF
2024-02-06,803.010009765625,805.989990234375,799.989990234375,802.3200073242188,10238,SENSEXIETF
2024-02-07,805.3699951171875,808.780029296875,802.969970703125,804.7899780273438,11567,SENSEXIETF
2024-02-08,798.22998046875,808.3400268554688,797.0,805.3800048828125,5512,SENSEXIETF
2024-02-09,800.469970703125,803.8499755859375,796.010009765625,799.9099731445312,816,SENSEXIETF
2024-02-12,793.8699951171875,805.97998046875,791.989990234375,805.97998046875,3440,SENSEXIETF
2024-02-13,797.1199951171875,800.1300048828125,793.4099731445312,793.8699951171875,545,SENSEXIETF
2024-02-14,800.8400268554688,805.0,791.010009765625,793.6400146484375,2090,SENSEXIETF
2024-02-15,803.260009765625,806.0,797.510009765625,804.989990234375,1114,SENSEXIETF
2024-02-16,807.2100219726562,810.4099731445312,800.510009765625,804.0,2340,SENSEXIETF
2024-02-19,811.1300048828125,814.97998046875,807.219970703125,811.010009765625,1396,SENSEXIETF
2024-02-20,813.5,815.1300048828125,808.5,815.1199951171875,1296,SENSEXIETF
2024-02-21,812.7100219726562,816.7000122070312,811.0,814.4099731445312,8489,SENSEXIETF
2024-02-22,815.27001953125,817.9299926757812,806.4000244140625,811.1500244140625,4572,SENSEXIETF
2024-02-23,817.4600219726562,820.989990234375,815.7100219726562,817.97998046875,706,SENSEXIETF
2024-02-26,813.5399780273438,823.97998046875,811.260009765625,818.5,1759,SENSEXIETF
