Date,Close,High,Low,Open,Volume,Ticker
,IRCTC.NS,IRCTC.NS,IRCTC.NS,IRCTC.NS,IRCTC.NS,
2024-01-01,879.9801635742188,904.6474335092793,876.1814280933502,880.1281912829598,9040913,IRCTC
2024-01-02,874.4053344726562,891.2777218183278,855.2635102762094,883.7788963808788,5242381,IRCTC
2024-01-03,887.2816772460938,897.888603051371,874.4053747084387,874.5040196965668,6852189,IRCTC
2024-01-04,889.5510864257812,899.8620174199503,883.3349463763274,891.8698459596279,4427039,IRCTC
2024-01-05,893.84326171875,911.159674026099,882.1509390568359,892.9552158679813,9811302,IRCTC
2024-01-08,904.3513793945312,916.6356910664122,893.7937765056065,902.0326802608337,9604429,IRCTC
2024-01-09,906.5714721679688,914.3663533808245,899.861986941479,912.6889670184956,4254653,IRCTC
2024-01-10,929.166748046875,931.9294702709793,895.323265300234,907.7555454201175,8474409,IRCTC
2024-01-11,927.785400390625,939.1323452412097,925.5160234650742,936.3696228873725,6012001,IRCTC
2024-01-12,938.540283203125,949.1965315964409,928.8213428737694,933.0147786942318,6044161,IRCTC
2024-01-15,954.5247192382812,963.4542590761839,938.3922882671969,948.2098739283989,6618736,IRCTC
2024-01-16,937.0109252929688,958.5700947923224,922.7039089527849,957.0900586191999,5464749,IRCTC
2024-01-17,922.2599487304688,937.8496521022258,919.5958713932399,932.3242074362054,3782327,IRCTC
2024-01-18,914.9090576171875,931.4361287577514,858.7170036947045,922.6545564207981,6557942,IRCTC
2024-01-19,970.706298828125,975.639752329206,921.6184364923695,922.5558047021391,14486659,IRCTC
2024-01-23,922.9012451171875,1032.9666555448387,914.3170830617469,1031.1413015957687,15704924,IRCTC
2024-01-24,957.6820678710938,963.9969130899851,897.0005835773026,928.9693896358455,8909650,IRCTC
2024-01-25,957.3860473632812,976.7745451897754,946.2364536453928,962.5661739343326,6428039,IRCTC
2024-01-29,968.7330322265625,976.7252639791187,959.7048473833997,970.80511907626,3870322,IRCTC
2024-01-30,951.2192993164062,973.5185485995861,948.3579319928699,973.2224931671254,2502690,IRCTC
2024-01-31,964.1942749023438,968.8317337699051,952.1566349342569,956.0047531956612,2254800,IRCTC
2024-02-01,950.479248046875,980.2773226418002,945.2991212790145,975.3438685771712,5130192,IRCTC
2024-02-02,954.623291015625,973.1730648843354,951.0712284405101,956.0540046332881,2803549,IRCTC
2024-02-05,934.0508422851562,959.852769808384,928.6240430456505,958.9647842483419,3260389,IRCTC
2024-02-06,952.4032592773438,955.5113592708752,926.9959721223148,937.3562251369868,2521842,IRCTC
2024-02-07,942.0430297851562,959.6554362607443,935.6788621583818,956.1033735132929,1956892,IRCTC
2024-02-08,931.781494140625,945.7925164661914,929.2654444798003,944.8551481000089,1638646,IRCTC
2024-02-09,926.6506958007812,941.6977306126885,903.8087795217714,936.468221155534,2482688,IRCTC
2024-02-12,888.120361328125,934.3961837464072,882.1015715620782,929.4134072715224,3029950,IRCTC
2024-02-13,898.3326416015625,902.5260774581359,865.3278226387902,888.1203557936232,3906213,IRCTC
2024-02-14,916.8330688476562,921.5691724645795,885.3576094248859,903.3153933525938,4480920,IRCTC
2024-02-15,938.8362426757812,955.1166399476156,922.7531955972611,925.9599405144406,4532823,IRCTC
2024-02-16,928.1306762695312,947.0750904543866,924.627875935592,944.2630459114914,2036667,IRCTC
2024-02-19,934.3468627929688,944.0164205644807,927.0453268019021,929.4627313004868,2063916,IRCTC
2024-02-20,939.2310180664062,942.1910905340309,931.6828091848322,934.7909093649694,1723035,IRCTC
2024-02-21,913.4290161132812,946.7791534012881,909.8275705725558,939.9710229552584,2291737,IRCTC
2024-02-22,923.197265625,926.7493283947686,904.8941032154657,915.7477019509914,1724197,IRCTC
2024-02-23,952.008544921875,958.0767171163243,931.5840945993021,934.6921343244301,7709557,IRCTC
2024-02-26,955.5114135742188,976.725266190833,951.1699498798267,954.0806998415558,7397592,IRCTC
2024-02-27,940.0696411132812,961.0368201987256,935.5308876121507,956.0047213073494,2829201,IRCTC
2024-02-28,911.7516479492188,946.8778775743708,907.7555621387174,940.3163594763018,2972449,IRCTC
2024-02-29,915.0570678710938,921.5198805373025,900.2567059380234,910.7156042815957,3232361,IRCTC
2024-03-01,916.9317016601562,925.5652457201114,914.66232498039,921.5691602283541,1305118,IRCTC
2024-03-04,925.5159912109375,933.2614900759701,911.6529972037829,922.358568535375,2010812,IRCTC
2024-03-05,923.3452758789062,928.7227530006071,916.2904725077389,925.516007771123,1167131,IRCTC
2024-03-06,916.68505859375,924.5292623519739,899.417969915885,923.5425715703816,1888149,IRCTC
2024-03-07,924.7266235351562,933.8535133732784,917.7704654868827,919.2011189589215,1565514,IRCTC
2024-03-11,926.1079711914062,948.2098694487497,918.658467612311,924.7266401895897,3587812,IRCTC
2024-03-12,908.69287109375,928.8707092608578,903.31539438572,926.5026273382754,1570749,IRCTC
2024-03-13,868.9292602539062,919.1024623715309,857.4342885677513,912.8370000021973,4244094,IRCTC
2024-03-14,886.7883911132812,893.3005265583332,851.2675209268243,863.4038061959645,2731461,IRCTC
2024-03-15,900.3552856445312,903.9567308762383,865.3770874343792,887.0349608706122,3393550,IRCTC
2024-03-18,906.6702270507812,910.6663128645185,891.9685096064112,900.3553816547015,1605008,IRCTC
2024-03-19,894.3365478515625,906.6701826121874,888.0217027649921,906.6701826121874,1737458,IRCTC
2024-03-20,889.8964233398438,904.302084392149,871.0505936307096,893.941831379473,1978201,IRCTC
2024-03-21,922.3092041015625,931.3374488031874,898.0859575628772,900.8486796948131,3688075,IRCTC
2024-03-22,916.3396606445312,928.3772991701115,914.1689290706036,926.403917779781,1554947,IRCTC
2024-03-26,916.3890380859375,924.2825641205943,907.9035216878112,916.3397155927858,1707716,IRCTC
2024-03-27,917.5731201171875,927.6867008018957,914.0703798270491,918.5598109156956,1511283,IRCTC
2024-03-28,917.326416015625,926.8973284780874,912.688957376821,920.9771838896972,1729773,IRCTC
2024-04-01,957.2380981445312,960.0008203239056,917.6224386656934,917.6717611608412,4502891,IRCTC
2024-04-02,990.440185546875,998.8270571144454,951.2685498278926,958.0274177542769,8068586,IRCTC
2024-04-03,1001.1458740234375,1024.1356980783896,978.8959476447914,989.6509017731324,7346168,IRCTC
2024-04-04,984.8654174804688,1008.8913136729386,980.8199491843686,1006.424586744643,2790135,IRCTC
2024-04-05,989.6015014648438,997.4950274784658,980.6225794906542,984.7173701993503,1970844,IRCTC
2024-04-08,1001.2937622070312,1012.3447106643058,984.7173696325314,991.624204890475,3002278,IRCTC
2024-04-09,997.001708984375,1017.1795474453082,992.7095679650462,1006.07927618936,2439829,IRCTC
2024-04-10,1009.3846435546875,1015.7981334697466,999.9124363846531,1001.1457998298567,2728295,IRCTC
2024-04-12,1043.5736083984375,1054.5752355368286,1003.3165732775931,1009.1380734196964,10944073,IRCTC
2024-04-15,1015.7981567382812,1034.2986088401199,1005.3885810668786,1031.0424810919355,4729372,IRCTC
2024-04-16,1002.9218139648438,1023.0996516272644,992.8575563798325,1010.9633073561143,2760799,IRCTC
2024-04-18,979.734619140625,1019.7449181064283,974.8504877495415,1008.7926745700323,2259164,IRCTC
2024-04-19,978.7973022460938,992.7590015638365,957.5834494252359,976.8239205883395,3556149,IRCTC
2024-04-22,986.7401123046875,994.6336386231656,981.7573358607135,991.5749212638859,1465887,IRCTC
2024-04-23,1002.7738647460938,1006.0793151150053,985.5067754576587,991.6242705644128,1744634,IRCTC
2024-04-24,1011.703369140625,1014.2687410844563,1003.3164974944037,1009.3846698922707,1689611,IRCTC
2024-04-25,1014.120849609375,1024.1850475632377,1008.8913402055978,1016.2915211851009,1586884,IRCTC
2024-04-26,1030.5491943359375,1044.9055941620363,1012.9367870220547,1020.5343787182012,3367252,IRCTC
2024-04-29,1031.3385009765625,1053.7857154202045,1023.8396754053985,1037.998663503797,3571796,IRCTC
2024-04-30,1024.925048828125,1043.6227909509885,1020.4355575960323,1036.5186655056032,1889199,IRCTC
2024-05-02,1042.241455078125,1062.1231767174745,1023.0009860498684,1024.9249847744363,3702221,IRCTC
2024-05-03,1038.442626953125,1061.2845418012373,1027.1450660950836,1047.0761709764986,2504576,IRCTC
2024-05-06,1008.5953369140625,1043.1294543183465,993.7456525789702,1040.9587827600465,3652645,IRCTC
2024-05-07,980.2772827148438,1015.4034501351734,974.1104653852335,1011.3580420560794,2314924,IRCTC
2024-05-08,994.0415649414062,1002.4777584427926,975.8371093503168,975.8371093503168,1871931,IRCTC
2024-05-09,972.9757080078125,999.9617356969788,969.6209956483215,995.5709498892752,1962409,IRCTC
2024-05-10,982.2999877929688,990.5882143818582,969.917030626584,975.1958021771815,1307761,IRCTC
2024-05-13,976.9718627929688,986.3947473394475,960.5434378409205,986.3947473394475,1422203,IRCTC
2024-05-14,1012.986083984375,1018.8075835065947,980.4252891891254,981.0172795508183,2536531,IRCTC
2024-05-15,1014.9595336914062,1026.0598053902597,1006.6713067337977,1013.3808524722562,1328038,IRCTC
2024-05-16,1026.651611328125,1030.7956638395185,1015.4033139385265,1017.2780502443987,1662931,IRCTC
2024-05-17,1079.1436767578125,1085.3598769586554,1025.3197660360279,1027.243764912375,6852207,IRCTC
2024-05-21,1100.7030029296875,1107.3631660282238,1073.0756597061297,1094.2401298187706,4808902,IRCTC
2024-05-22,1111.0137939453125,1121.7687473008757,1091.329361493724,1106.1789851400795,3646850,IRCTC
2024-05-23,1107.165771484375,1123.742225834669,1101.7389718447223,1113.973962394162,2440066,IRCTC
2024-05-24,1094.2894287109375,1109.040407302403,1092.2666644873311,1109.040407302403,2116118,IRCTC
2024-05-27,1086.59326171875,1104.8470418248085,1080.4758268344417,1101.2455962552926,2681079,IRCTC
