Date,Close,High,Low,Open,Volume,Ticker
,SENSEXADD.NS,SENSEXADD.NS,SENSEXADD.NS,SENSEXADD.NS,SENSEXADD.NS,
2024-01-01,72.54000091552734,72.86000061035156,71.0999984741211,71.0999984741211,648,SENSEXADD
2024-01-02,72.31999969482422,72.47000122070312,71.75,72.47000122070312,563,SENSEXADD
2024-01-03,78.13999938964844,83.0,71.69999694824219,74.12000274658203,484,SENSEXADD
2024-01-04,73.58999633789062,75.0,71.94999694824219,74.97000122070312,30606,SENSEXADD
2024-01-05,72.04000091552734,78.13999938964844,71.19999694824219,78.13999938964844,24297,SENSEXADD
2024-01-08,71.73999786376953,75.73999786376953,71.61000061035156,72.83999633789062,4690,SENSEXADD
2024-01-09,71.77999877929688,72.3499984741211,71.33999633789062,72.16999816894531,4523,SENSEXADD
2024-01-10,72.01000213623047,72.05000305175781,71.4000015258789,71.79000091552734,925,SENSEXADD
2024-01-11,71.93000030517578,72.83999633789062,71.20999908447266,71.20999908447266,813,SENSEXADD
2024-01-12,72.80000305175781,72.80000305175781,71.8499984741211,71.93000030517578,2034,SENSEXADD
2024-01-15,73.5,74.16000366210938,72.4000015258789,74.16000366210938,4906,SENSEXADD
2024-01-16,73.11000061035156,73.5,73.01000213623047,73.5,964,SENSEXADD
2024-01-17,71.88999938964844,72.4800033569336,71.5,72.4800033569336,756,SENSEXADD
2024-01-19,72.06999969482422,72.19000244140625,71.62999725341797,71.80000305175781,316,SENSEXADD
2024-01-23,70.80000305175781,72.16000366210938,70.5,71.91999816894531,3759,SENSEXADD
2024-01-24,71.44000244140625,72.5,70.4800033569336,70.61000061035156,422,SENSEXADD
2024-01-25,72.30999755859375,72.5,70.5,72.0,1303,SENSEXADD
2024-01-29,71.94999694824219,72.33000183105469,71.31999969482422,71.69000244140625,3859,SENSEXADD
2024-01-30,71.41000366210938,72.41999816894531,71.37000274658203,72.12000274658203,2816,SENSEXADD
2024-01-31,72.5199966430664,73.0,71.01000213623047,71.41000366210938,892,SENSEXADD
2024-02-01,72.0199966430664,72.5199966430664,71.7300033569336,72.5199966430664,286,SENSEXADD
2024-02-02,72.3499984741211,73.25,72.01000213623047,72.44999694824219,1064,SENSEXADD
2024-02-05,72.5,72.5999984741211,72.0,72.37999725341797,468,SENSEXADD
2024-02-06,72.4000015258789,73.30000305175781,71.5199966430664,72.5,1148,SENSEXADD
2024-02-07,72.19999694824219,72.80999755859375,72.05000305175781,72.5199966430664,854,SENSEXADD
2024-02-08,72.22000122070312,73.30000305175781,71.5,72.19999694824219,1240,SENSEXADD
2024-02-09,71.80000305175781,72.37000274658203,70.43000030517578,71.48999786376953,486,SENSEXADD
2024-02-12,71.37000274658203,71.94000244140625,71.30000305175781,71.80000305175781,1124,SENSEXADD
2024-02-13,71.87999725341797,71.94999694824219,70.0999984741211,70.0999984741211,526,SENSEXADD
2024-02-14,72.30000305175781,73.30000305175781,71.16000366210938,73.30000305175781,2316,SENSEXADD
2024-02-15,72.87999725341797,73.0,71.7300033569336,72.30000305175781,748,SENSEXADD
2024-02-16,72.73999786376953,72.87999725341797,71.51000213623047,72.19999694824219,642,SENSEXADD
2024-02-19,72.9000015258789,73.18000030517578,72.69000244140625,72.73999786376953,603,SENSEXADD
2024-02-20,73.16999816894531,73.30000305175781,72.94999694824219,73.0,787,SENSEXADD
2024-02-21,73.13999938964844,73.30000305175781,72.95999908447266,73.30000305175781,1205,SENSEXADD
2024-02-22,73.29000091552734,73.30000305175781,72.31999969482422,73.13999938964844,1670,SENSEXADD
2024-02-23,73.26000213623047,73.73999786376953,73.12000274658203,73.33000183105469,1716,SENSEXADD
2024-02-26,73.19000244140625,73.37999725341797,72.12999725341797,72.12999725341797,353,SENSEXADD
2024-02-27,73.2300033569336,73.30000305175781,72.87000274658203,73.0999984741211,1476,SENSEXADD
2024-02-28,72.70999908447266,73.61000061035156,72.61000061035156,73.2300033569336,738,SENSEXADD
2024-02-29,72.72000122070312,73.0999984741211,72.43000030517578,72.69999694824219,230,SENSEXADD
2024-03-01,73.66000366210938,74.1500015258789,72.66999816894531,72.91999816894531,1721,SENSEXADD
2024-03-04,74.0,75.83000183105469,73.91000366210938,75.83000183105469,1642,SENSEXADD
2024-03-05,73.98999786376953,74.08000183105469,73.56999969482422,74.08000183105469,1364,SENSEXADD
2024-03-06,74.19999694824219,74.3499984741211,73.55000305175781,74.0,1575,SENSEXADD
2024-03-07,74.16000366210938,75.0,74.12999725341797,75.0,1266,SENSEXADD
2024-03-11,73.95999908447266,75.63999938964844,73.86000061035156,75.63999938964844,1170,SENSEXADD
2024-03-12,74.05000305175781,74.23999786376953,74.0,74.04000091552734,279,SENSEXADD
2024-03-13,73.11000061035156,74.18000030517578,72.5999984741211,74.05000305175781,3699,SENSEXADD
2024-03-14,73.43000030517578,73.70999908447266,72.73999786376953,73.04000091552734,1578,SENSEXADD
2024-03-15,73.0999984741211,74.5999984741211,72.58999633789062,74.0,587,SENSEXADD
2024-03-18,72.62999725341797,73.37000274658203,71.93000030517578,73.08000183105469,273,SENSEXADD
2024-03-19,72.26000213623047,72.8499984741211,72.02999877929688,72.77999877929688,1278,SENSEXADD
2024-03-20,72.41000366210938,72.61000061035156,72.11000061035156,72.26000213623047,214,SENSEXADD
2024-03-21,72.87999725341797,75.68000030517578,72.62999725341797,75.68000030517578,88,SENSEXADD
2024-03-22,72.91999816894531,73.62999725341797,71.41999816894531,71.41999816894531,2898,SENSEXADD
2024-03-26,72.55000305175781,76.20999908447266,72.5199966430664,76.20999908447266,269,SENSEXADD
2024-03-27,72.83999633789062,73.7300033569336,72.55000305175781,72.55000305175781,42,SENSEXADD
2024-03-28,73.5199966430664,74.62000274658203,73.5,73.63999938964844,5000,SENSEXADD
2024-04-01,72.94999694824219,75.5199966430664,72.52999877929688,73.5199966430664,2815,SENSEXADD
2024-04-02,74.06999969482422,74.47000122070312,72.94999694824219,72.94999694824219,4057,SENSEXADD
2024-04-03,73.95999908447266,74.41999816894531,73.02999877929688,73.02999877929688,2661,SENSEXADD
2024-04-04,74.41000366210938,75.44000244140625,73.6500015258789,75.44000244140625,942,SENSEXADD
2024-04-05,74.66999816894531,74.69999694824219,74.13999938964844,74.13999938964844,2024,SENSEXADD
2024-04-08,74.94000244140625,76.19999694824219,74.66000366210938,76.19999694824219,2255,SENSEXADD
2024-04-09,75.08000183105469,75.4800033569336,74.72000122070312,74.94999694824219,1093,SENSEXADD
2024-04-10,75.08999633789062,75.37999725341797,74.91000366210938,75.08000183105469,352,SENSEXADD
2024-04-12,74.83000183105469,75.41999816894531,73.58999633789062,73.58999633789062,1196,SENSEXADD
2024-04-15,73.79000091552734,75.5999984741211,72.5,75.5999984741211,1009,SENSEXADD
2024-04-16,73.43000030517578,73.79000091552734,72.88999938964844,73.79000091552734,1715,SENSEXADD
2024-04-18,72.91999816894531,74.54000091552734,72.02999877929688,72.02999877929688,582,SENSEXADD
2024-04-19,73.5199966430664,73.55000305175781,71.91000366210938,72.0,440,SENSEXADD
2024-04-22,74.51000213623047,74.80999755859375,72.77999877929688,72.77999877929688,1425,SENSEXADD
2024-04-23,74.25,74.43000030517578,74.25,74.43000030517578,223,SENSEXADD
2024-04-24,75.08999633789062,75.4000015258789,74.25,74.25,1549,SENSEXADD
2024-04-25,74.66999816894531,76.0,74.0,76.0,926,SENSEXADD
2024-04-26,74.11000061035156,75.63999938964844,74.01000213623047,74.19999694824219,1646,SENSEXADD
2024-04-29,74.87999725341797,75.06999969482422,73.30000305175781,74.11000061035156,974,SENSEXADD
2024-04-30,74.43000030517578,75.25,74.06999969482422,74.87999725341797,1142,SENSEXADD
2024-05-02,74.98999786376953,75.94999694824219,70.0,70.0,913,SENSEXADD
2024-05-03,73.9800033569336,75.47000122070312,73.66000366210938,75.08000183105469,12871,SENSEXADD
2024-05-06,74.27999877929688,74.69999694824219,72.77999877929688,72.77999877929688,1534,SENSEXADD
2024-05-07,73.72000122070312,74.38999938964844,72.79000091552734,72.79000091552734,522,SENSEXADD
2024-05-08,74.19000244140625,75.62999725341797,73.31999969482422,73.83999633789062,1114,SENSEXADD
2024-05-09,75.62999725341797,76.2300033569336,73.0,73.91000366210938,1914,SENSEXADD
2024-05-10,73.30000305175781,75.0,72.72000122070312,73.80000305175781,19522,SENSEXADD
2024-05-13,73.06999969482422,74.79000091552734,72.41000366210938,74.7699966430664,884,SENSEXADD
2024-05-14,73.63999938964844,73.70999908447266,73.18000030517578,73.18000030517578,767,SENSEXADD
2024-05-15,73.69000244140625,74.37999725341797,72.80000305175781,73.16999816894531,1994,SENSEXADD
2024-05-16,73.69000244140625,74.5999984741211,72.19999694824219,73.54000091552734,3079,SENSEXADD
2024-05-17,74.31999969482422,74.66999816894531,73.69000244140625,74.66999816894531,1760,SENSEXADD
2024-05-21,74.33000183105469,74.80999755859375,73.20999908447266,73.20999908447266,1758,SENSEXADD
2024-05-22,74.4800033569336,76.31999969482422,74.16999816894531,76.31999969482422,1031,SENSEXADD
2024-05-23,75.06999969482422,75.69999694824219,74.43000030517578,74.4800033569336,3926,SENSEXADD
2024-05-24,75.6500015258789,76.19999694824219,75.08000183105469,75.08999633789062,3762,SENSEXADD
