"SYMBOL","OPEN","HIGH","LOW","PREV. CLOSE","LTP","INDICATIVE CLOSE","CHNG","%CHNG","VOLUME (shares)","VALUE (₹ Crores)","52W H","52W L","30 D %CHNG","365 D %CHNG","18-Apr-2024"
"UCOBANK","30.18","30.69","30.04","30.25","30.47","-","0.22","0.73","81,34,012","24.73","62.35","26.81","-18.53","-43.17"
"TCS","3,245.50","3,303.60","3,218.00","3,273.80","3,297.40","-","23.60","0.72","29,32,346","956.78","4,592.25","3,056.05","-5.67","-14.58"
"MANAPPURAM","226.41","230.50","225.31","226.82","228.45","-","1.63","0.72","61,60,697","140.72","247.60","138.35","7.15","21.31"
"IOC","133.50","134.80","132.90","133.83","134.80","-","0.97","0.72","1,04,04,917","139.29","185.97","110.72","5.13","-20.53"
"BRITANNIA","5,420.00","5,469.30","5,396.80","5,416.20","5,455.00","-","38.80","0.72","1,86,873","101.74","6,469.90","4,506.00","15.88","16.18"
"JMFINANCIL","99.87","101.05","99.11","99.70","100.40","-","0.70","0.70","19,21,838","19.26","168.75","69.00","10.10","25.87"
"UTIAMC","1,029.00","1,041.00","1,018.00","1,026.10","1,033.20","-","7.10","0.69","3,14,247","32.30","1,403.65","884.80","4.28","14.00"
"RBLBANK","182.76","185.00","179.67","182.76","184.00","-","1.24","0.68","49,06,541","89.61","272.05","146.10","9.81","-25.33"
"OFSS","7,831.00","7,998.00","7,817.00","7,882.50","7,935.50","-","53.00","0.67","1,74,520","138.59","13,220.00","7,022.55","3.59","2.90"
"MFSL","1,209.90","1,223.80","1,198.10","1,209.70","1,217.70","-","8.00","0.66","28,68,366","346.23","1,306.45","864.00","10.51","21.18"
"DALBHARAT","1,826.20","1,864.90","1,795.70","1,846.40","1,858.50","-","12.10","0.66","5,13,508","94.80","1,988.35","1,601.00","7.26","-5.00"
"JBMA","694.75","704.75","682.55","694.75","699.25","-","4.50","0.65","23,74,531","164.84","1,169.38","489.80","29.68","-60.16"
"RPOWER","41.95","42.97","41.66","41.83","42.10","-","0.27","0.65","3,43,11,985","144.93","53.64","23.30","11.69","-"
"SHREECEM","30,795.00","31,090.00","30,525.00","30,800.00","31,000.00","-","200.00","0.65","36,538","112.55","31,290.00","23,500.00","8.67","26.91"
"WOCKPHARMA","1,402.00","1,426.00","1,383.00","1,392.40","1,401.50","-","9.10","0.65","3,09,368","43.64","1,679.90","490.15","-0.57","-"
"EIHOTEL","370.40","378.30","368.40","370.40","372.80","-","2.40","0.65","3,08,725","11.53","500.00","305.00","3.02","-18.09"
"RECLTD","424.00","431.40","421.20","424.80","427.50","-","2.70","0.64","63,25,350","269.98","654.00","357.35","-0.21","-0.01"
"AUBANK","582.35","591.30","576.40","582.35","586.00","-","3.65","0.63","27,59,263","161.06","755.40","478.35","11.55","-5.56"
"PRESTIGE","1,205.00","1,232.00","1,185.00","1,207.40","1,215.00","-","7.60","0.63","6,31,616","76.47","2,074.80","1,048.05","1.20","-0.97"
"BANKBARODA","241.05","244.67","241.05","240.79","242.26","-","1.47","0.61","1,02,50,305","248.89","299.70","190.70","13.59","-6.25"
"ITC","425.00","427.85","421.55","424.45","427.00","-","2.55","0.60","2,24,10,217","953.26","528.50","390.15","6.00","2.01"
"COLPAL","2,577.00","2,601.10","2,531.20","2,551.60","2,567.00","-","15.40","0.60","4,13,204","106.34","3,890.00","2,311.50","6.49","-3.64"
"ESCORTS","3,240.00","3,279.90","3,210.00","3,231.90","3,251.00","-","19.10","0.59","67,535","21.96","4,420.00","2,825.20","2.39","8.18"
"BAJAJ-AUTO","7,994.00","8,055.00","7,864.50","7,961.50","8,008.00","-","46.50","0.58","2,74,331","218.86","12,774.00","7,089.35","3.84","-11.12"
"MCX","5,628.00","5,741.00","5,603.50","5,628.00","5,660.00","-","32.00","0.57","5,30,485","302.07","7,048.60","2,917.85","8.85","45.70"
"HINDZINC","438.00","444.90","430.15","438.00","440.50","-","2.50","0.57","20,32,014","89.23","807.70","378.15","-3.20","8.58"
"INDUSINDBK","788.25","801.00","777.30","788.25","792.70","-","4.45","0.56","1,39,86,710","1,107.58","1,550.00","606.00","14.72","-46.10"
"PNB","98.78","100.10","98.45","98.83","99.38","-","0.55","0.56","2,48,65,290","246.96","142.90","85.46","9.32","-23.20"
"ANANTRAJ","469.20","475.65","463.50","470.00","472.65","-","2.65","0.56","15,17,550","71.34","947.90","319.15","-9.90","41.21"
"TIMKEN","2,579.00","2,588.90","2,521.50","2,566.00","2,580.00","-","14.00","0.55","38,520","9.89","4,817.90","2,202.00","-3.56","-15.25"
"MAXHEALTH","1,074.00","1,088.40","1,063.00","1,077.50","1,083.30","-","5.80","0.54","29,92,562","322.34","1,227.95","743.10","-0.28","39.37"
"VOLTAS","1,280.10","1,294.60","1,263.10","1,277.10","1,284.00","-","6.90","0.54","20,03,289","256.43","1,944.90","1,135.00","-14.07","-0.53"
"AMBUJACEM","565.75","571.10","562.15","565.75","568.80","-","3.05","0.54","24,68,279","140.14","706.95","453.05","12.38","-7.39"
"LT","3,214.10","3,249.90","3,162.40","3,227.70","3,244.90","-","17.20","0.53","32,09,331","1,029.09","3,963.50","2,965.30","-2.18","-8.55"
"MMTC","53.72","54.60","53.30","53.62","53.90","-","0.28","0.52","12,79,044","6.90","131.80","44.50","0.43","-24.19"
"HCLTECH","1,420.00","1,442.10","1,384.00","1,431.70","1,439.00","-","7.30","0.51","35,49,969","500.40","2,012.20","1,235.00","-6.89","-1.97"
"LICI","799.95","806.75","792.35","797.65","801.70","-","4.05","0.51","9,57,520","76.69","1,222.00","715.30","3.41","-16.42"
"RRKABEL","940.00","956.90","932.00","935.75","940.50","-","4.75","0.51","74,387","7.04","1,901.95","853.55","2.60","-42.27"
"OLECTRA","1,231.50","1,251.90","1,220.50","1,232.00","1,238.00","-","6.00","0.49","5,58,689","69.18","1,960.00","989.95","10.09","-29.97"
"CYIENT","1,184.50","1,198.00","1,157.60","1,184.50","1,190.30","-","5.80","0.49","3,12,649","36.87","2,157.45","1,084.05","-5.12","-40.91"
"IEX","186.61","189.53","185.61","186.61","187.50","-","0.89","0.48","43,74,184","82.18","244.40","134.15","11.71","29.44"
"GMDCLTD","313.00","322.70","311.40","315.00","316.50","-","1.50","0.48","23,94,514","76.02","452.95","226.59","21.25","-16.75"
"NEULANDLAB","12,650.00","13,111.00","12,650.00","12,749.00","12,810.00","-","61.00","0.48","33,923","43.71","18,100.00","5,540.10","11.47","67.46"
"JPPOWER","15.25","15.59","15.20","15.41","15.48","-","0.07","0.45","2,63,08,745","40.57","23.77","12.36","4.88","-"
"SHYAMMETL","898.10","904.50","880.70","898.95","903.00","-","4.05","0.45","2,36,626","21.21","956.90","524.20","4.71","49.47"
"IKS","1,419.00","1,424.50","1,406.00","1,413.50","1,419.90","-","6.40","0.45","34,010","4.81","2,189.00","1,236.80","-5.24","-"
"BHEL","228.00","229.40","224.53","226.00","227.00","-","1.00","0.44","1,42,26,916","323.63","335.35","176.00","10.55","-10.19"
"LEMONTREE","142.64","143.50","140.30","141.72","142.35","-","0.63","0.44","21,70,527","30.86","162.40","112.29","4.66","5.95"
"BOSCHLTD","27,485.00","27,580.00","27,025.00","27,370.00","27,490.00","-","120.00","0.44","10,197","27.93","39,088.80","25,921.60","-0.19","-8.08"
"GLAND","1,454.80","1,454.80","1,422.10","1,442.60","1,449.00","-","6.40","0.44","1,40,459","20.31","2,220.95","1,277.80","-8.41","-17.85"
"DRREDDY","1,150.10","1,173.60","1,150.10","1,158.40","1,163.30","-","4.90","0.42","27,88,024","324.76","1,421.49","1,020.00","-0.73","-80.47"
"GRANULES","462.00","470.90","457.15","463.05","465.00","-","1.95","0.42","11,34,381","52.90","721.00","389.35","-5.79","12.75"
"HDFCLIFE","716.05","723.75","709.55","716.05","719.00","-","2.95","0.41","31,05,731","222.61","761.20","511.40","8.35","18.89"
"IRB","46.50","47.37","46.27","46.69","46.88","-","0.19","0.41","1,30,20,858","60.95","78.15","40.96","3.10","-28.16"
"BLS","382.80","393.40","381.75","383.50","385.00","-","1.50","0.39","44,54,856","172.59","521.80","277.95","10.60","18.01"
"BALKRISIND","2,495.00","2,518.80","2,468.00","2,490.20","2,500.00","-","9.80","0.39","1,08,472","27.06","3,375.00","2,152.05","-4.42","7.26"
"ABFRL","264.80","272.30","264.35","264.30","265.30","-","1.00","0.38","46,25,605","124.36","364.40","225.50","5.95","15.87"
"DIXON","15,210.00","15,419.00","15,150.00","15,252.00","15,309.00","-","57.00","0.37","3,65,315","558.51","19,148.90","7,198.35","10.43","104.35"
"PIDILITIND","3,026.50","3,053.30","3,008.10","3,026.50","3,037.50","-","11.00","0.36","2,84,838","86.42","3,415.00","2,622.20","11.07","5.66"
"BIOCON","329.10","333.00","327.55","329.15","330.35","-","1.20","0.36","9,58,981","31.75","404.70","259.85","-3.10","23.99"
"TATAPOWER","381.00","384.35","378.50","381.25","382.60","-","1.35","0.35","61,56,250","234.79","494.85","326.35","2.76","-11.18"
"DOMS","2,842.00","2,929.20","2,810.20","2,878.00","2,888.00","-","10.00","0.35","2,37,572","68.43","3,115.00","1,679.80","-1.51","64.25"
"PEL","987.40","1,005.00","981.20","990.25","993.70","-","3.45","0.35","4,40,892","43.80","1,275.00","736.60","3.40","18.30"
"MPHASIS","2,253.00","2,284.50","2,191.10","2,267.10","2,274.80","-","7.70","0.34","8,68,626","195.57","3,237.95","2,044.55","-0.53","-2.69"
"TATAINVEST","6,289.50","6,333.50","6,225.50","6,258.50","6,280.00","-","21.50","0.34","20,411","12.82","8,074.25","5,145.15","0.34","-"
"JUBLPHARMA","921.00","924.80","895.20","915.95","919.00","-","3.05","0.33","2,52,814","23.09","1,309.90","617.05","1.99","31.15"
"KPIL","931.90","943.55","922.05","931.90","935.00","-","3.10","0.33","89,050","8.32","1,449.00","786.30","1.05","-20.68"
"BEL","293.00","296.60","291.15","293.60","294.55","-","0.95","0.32","1,36,09,937","400.85","340.50","221.00","1.78","27.69"
"IRFC","129.99","131.00","128.16","129.06","129.47","-","0.41","0.32","1,85,64,617","240.69","229.00","108.04","1.07","-8.78"
"NMDC","65.74","66.39","65.20","65.74","65.95","-","0.21","0.32","1,30,62,706","86.06","95.45","59.53","-4.23","-71.99"
"CENTRALBK","36.12","36.67","35.85","36.11","36.22","-","0.11","0.30","1,19,36,599","43.26","73.00","33.16","-16.99","-41.36"
"SKFINDIA","3,877.00","3,924.90","3,860.10","3,898.20","3,910.00","-","11.80","0.30","17,161","6.69","7,350.00","3,541.00","4.59","-15.00"
"BRIGADE","980.95","993.00","976.00","983.15","986.00","-","2.85","0.29","3,31,762","32.71","1,453.10","852.00","3.93","-4.33"
"VEDL","398.25","403.75","393.15","398.70","399.80","-","1.10","0.28","82,12,290","327.64","526.95","363.00","-13.14","2.97"
"IGL","177.95","178.25","175.11","176.53","177.01","-","0.48","0.27","38,94,397","68.88","285.18","153.05","-8.45","-59.54"
"LLOYDSME","1,286.00","1,296.00","1,263.60","1,284.10","1,287.60","-","3.50","0.27","3,26,120","41.81","1,478.00","592.00","2.94","78.81"
"HAL","4,209.00","4,253.00","4,192.10","4,209.20","4,220.00","-","10.80","0.26","12,16,496","514.13","5,674.75","3,046.05","12.83","14.77"
"HINDUNILVR","2,357.10","2,379.90","2,343.10","2,366.60","2,372.50","-","5.90","0.25","19,62,402","464.12","3,035.00","2,136.00","7.95","7.23"
"JWL","382.00","387.80","380.15","383.15","384.10","-","0.95","0.25","12,31,876","47.32","748.10","270.05","21.81","2.11"
"BANDHANBNK","158.41","159.95","157.51","158.41","158.79","-","0.38","0.24","67,13,315","106.57","222.31","128.16","12.40","-8.37"
"IIFL","333.45","340.45","329.70","333.10","333.90","-","0.80","0.24","10,95,405","36.84","560.60","279.80","1.16","-20.31"
"PVRINOX","952.75","969.25","938.90","952.75","955.00","-","2.25","0.24","1,88,712","18.05","1,748.00","830.00","-1.62","-32.59"
"COCHINSHIP","1,449.80","1,479.90","1,435.00","1,446.70","1,450.00","-","3.30","0.23","8,88,593","129.23","2,979.45","1,043.75","-0.47","34.51"
"DATAPATTNS","1,889.00","1,913.00","1,860.60","1,890.70","1,895.00","-","4.30","0.23","5,43,121","102.30","3,655.00","1,351.15","10.70","-30.68"
"JSL","561.60","569.25","554.65","558.70","560.00","-","1.30","0.23","8,20,538","45.96","848.00","496.60","-14.33","-16.81"
"IFCI","43.54","44.90","43.33","43.62","43.72","-","0.10","0.23","66,15,613","29.10","91.40","36.20","-0.18","4.34"
"HONAUT","34,450.00","35,200.00","33,910.00","34,235.00","34,310.00","-","75.00","0.22","16,009","54.98","59,994.00","31,025.00","-0.90","-21.78"
"ASIANPAINT","2,459.90","2,476.40","2,431.00","2,459.90","2,465.00","-","5.10","0.21","8,85,842","218.11","3,394.90","2,124.75","8.21","-12.10"
"TATASTEEL","134.40","137.96","133.70","136.97","137.24","-","0.27","0.20","6,22,82,856","846.98","184.60","122.62","-13.53","-14.31"
"BERGEPAINT","542.65","548.60","537.05","542.05","543.15","-","1.10","0.20","12,94,585","70.62","629.50","437.75","8.42","5.37"
"AADHARHFC","485.10","491.30","480.90","485.10","486.05","-","0.95","0.20","6,45,436","31.36","516.80","292.00","9.51","-"
"NATCOPHARM","826.60","836.00","817.60","826.60","828.15","-","1.55","0.19","2,99,953","24.76","1,639.00","726.80","0.27","-16.91"
"PAGEIND","44,925.00","45,080.00","44,470.00","44,930.00","45,000.00","-","70.00","0.16","23,368","104.86","49,849.95","33,870.00","8.73","26.86"
"RAILTEL","310.00","313.25","307.05","309.40","309.90","-","0.50","0.16","11,64,586","36.11","617.80","265.50","4.54","-14.93"
"SCI","175.50","178.16","174.73","175.24","175.52","-","0.28","0.16","17,55,614","30.95","384.20","138.26","11.42","-16.59"
"HINDCOPPER","208.89","214.20","208.00","209.69","210.00","-","0.31","0.15","27,05,521","57.22","415.80","183.82","-5.60","-40.81"
"DEVYANI","164.01","167.75","163.36","165.21","165.45","-","0.24","0.15","26,12,346","43.34","222.74","134.00","7.74","2.01"
"RENUKA","28.49","29.12","28.22","28.65","28.69","-","0.04","0.14","34,06,989","9.80","56.50","24.71","-4.21","-33.63"
"GODREJIND","1,139.90","1,146.20","1,111.50","1,134.30","1,135.50","-","1.20","0.11","92,428","10.40","1,314.00","725.00","-3.24","34.94"
"HBLENGINE","514.50","522.05","510.40","515.10","515.60","-","0.50","0.10","8,80,181","45.47","739.65","405.00","7.32","-"
"DCMSHRIRAM","1,055.10","1,077.00","1,051.10","1,069.00","1,070.00","-","1.00","0.09","31,579","3.36","1,371.10","886.35","4.20","15.07"
"NYKAA","189.50","191.97","187.68","189.84","190.00","-","0.16","0.08","66,82,340","126.82","229.80","149.75","14.93","13.41"
"POONAWALLA","385.70","391.00","383.25","383.80","384.10","-","0.30","0.08","16,42,443","63.43","514.00","267.20","18.87","-23.15"
"CONCOR","698.65","702.85","690.00","699.30","699.70","-","0.40","0.06","8,77,708","61.27","1,180.00","601.25","2.19","-24.35"
"GILLETTE","7,875.00","7,895.50","7,756.50","7,805.50","7,810.00","-","4.50","0.06","19,789","15.50","10,699.00","6,191.00","-3.34","20.38"
"GPPL","143.40","145.18","142.24","143.41","143.49","-","0.08","0.06","8,08,247","11.63","250.69","122.50","4.69","-29.88"
"FLUOROCHEM","3,960.00","3,996.30","3,892.00","3,930.50","3,932.50","-","2.00","0.05","36,902","14.55","4,880.95","2,476.00","3.39","10.27"
"ADANIGREEN","945.60","972.00","940.00","945.60","946.00","-","0.40","0.04","29,05,274","277.47","2,174.10","758.00","3.95","-46.65"
"FEDERALBNK","194.01","196.20","193.25","194.92","195.00","-","0.08","0.04","95,04,482","185.00","217.00","148.00","4.65","28.06"
"CESC","157.68","161.64","156.56","157.68","157.75","-","0.07","0.04","42,69,973","68.02","212.49","119.00","7.14","11.11"
"JKCEMENT","5,037.50","5,084.00","5,006.80","5,050.90","5,053.00","-","2.10","0.04","60,368","30.49","5,123.50","3,642.00","9.08","22.71"
"ACC","2,059.30","2,066.00","2,047.30","2,059.30","2,060.20","-","0.90","0.04","1,01,779","20.95","2,844.00","1,778.45","8.51","-14.52"
"BLUEDART","6,450.00","6,477.00","6,325.00","6,368.00","6,370.00","-","2.00","0.03","8,986","5.75","9,488.70","5,365.00","8.13","3.94"
"BSE","5,909.00","6,040.00","5,865.50","5,930.50","5,931.00","-","0.50","0.01","25,84,490","1,535.60","6,133.40","2,115.00","35.03","113.26"
"MARUTI","11,664.00","11,728.00","11,525.00","11,664.00","11,665.00","-","1.00","0.01","3,02,146","351.88","13,680.00","10,725.00","0.68","-5.72"
"PCBL","433.20","439.65","430.70","432.95","433.00","-","0.05","0.01","14,04,474","61.11","584.40","209.00","11.28","66.90"
"RTNINDIA","42.95","44.01","42.65","43.15","43.15","-","-","-","19,49,138","8.46","92.10","37.42","2.69","-40.65"
"LUPIN","1,935.00","1,961.90","1,922.10","1,934.20","1,934.10","-","-0.10","-0.01","14,43,207","279.79","2,402.90","1,493.30","-6.00","21.53"
"OLAELEC","50.35","50.70","50.10","50.21","50.20","-","-0.01","-0.02","2,05,97,955","103.69","157.40","45.35","-6.74","-"
"WHIRLPOOL","1,100.20","1,115.00","1,085.90","1,100.20","1,100.00","-","-0.20","-0.02","2,62,970","28.98","2,449.70","899.00","14.45","-21.89"
"ADANIENT","2,418.00","2,448.60","2,392.00","2,415.60","2,414.80","-","-0.80","-0.03","10,54,797","255.59","3,743.90","2,025.00","4.29","-19.91"
"MGL","1,262.00","1,262.70","1,238.00","1,252.40","1,252.00","-","-0.40","-0.03","7,21,675","90.19","1,988.00","1,075.25","-6.07","-10.68"
"LINDEINDIA","6,203.00","6,330.00","6,198.50","6,236.00","6,234.00","-","-2.00","-0.03","26,614","16.68","9,935.05","5,242.40","-2.14","-13.29"
"TATACHEM","848.00","859.65","843.10","847.50","847.15","-","-0.35","-0.04","6,13,179","52.24","1,247.35","756.00","1.88","-23.19"
"ANANDRATHI","1,758.90","1,758.90","1,710.10","1,732.70","1,732.00","-","-0.70","-0.04","62,667","10.86","2,323.00","1,594.00","1.48","-58.10"
"SRF","2,972.00","3,022.80","2,971.10","2,991.60","2,990.00","-","-1.60","-0.05","6,08,478","182.38","3,054.90","2,089.10","-0.50","18.20"
"SIEMENS","2,813.50","2,850.00","2,770.00","2,811.50","2,810.00","-","-1.50","-0.05","5,37,062","151.21","8,129.90","2,450.00","-46.21","-49.64"
"COALINDIA","396.90","399.55","388.30","399.25","399.00","-","-0.25","-0.06","83,64,450","330.46","543.55","349.25","0.76","-9.06"
"PFC","423.00","426.50","417.00","423.80","423.55","-","-0.25","-0.06","61,71,410","261.00","580.00","357.25","4.90","7.14"
"LAURUSLABS","626.80","634.95","624.05","626.90","626.55","-","-0.35","-0.06","19,64,197","123.51","646.20","385.45","3.62","45.58"
"ATGL","607.90","622.25","604.00","608.00","607.60","-","-0.40","-0.07","9,28,948","56.90","1,190.00","532.60","-2.30","-33.90"
"IRCON","160.00","162.44","159.06","160.61","160.50","-","-0.11","-0.07","31,77,959","51.05","351.60","134.24","3.25","-27.59"
"SCHNEIDER","609.80","609.80","597.60","608.45","608.00","-","-0.45","-0.07","2,71,323","16.39","980.00","561.15","-5.99","-"
"HAPPSTMNDS","577.05","579.40","570.65","577.90","577.50","-","-0.40","-0.07","1,54,302","8.89","956.00","519.30","-10.07","-28.69"
"CEATLTD","3,023.80","3,062.00","2,986.00","3,023.80","3,021.00","-","-2.80","-0.09","1,12,022","33.93","3,578.80","2,210.15","10.56","20.62"
"METROPOLIS","1,665.30","1,670.00","1,641.60","1,666.70","1,665.00","-","-1.70","-0.10","1,35,141","22.42","2,318.30","1,315.00","2.35","-4.43"
"RAMCOCEM","963.00","972.10","954.45","962.20","961.25","-","-0.95","-0.10","2,18,856","21.11","1,060.00","700.00","13.01","21.00"
"INDHOTEL","845.00","845.65","837.20","842.05","841.00","-","-1.05","-0.12","17,53,598","147.59","894.90","506.45","3.77","41.76"
"JSWSTEEL","996.00","1,008.60","987.10","1,009.40","1,008.00","-","-1.40","-0.14","20,74,019","207.39","1,074.90","823.80","-2.53","19.22"
"ANGELONE","2,201.00","2,385.80","2,201.00","2,352.60","2,348.90","-","-3.70","-0.16","55,58,254","1,284.62","3,503.15","1,941.00","6.36","-15.63"
"LTTS","4,200.00","4,253.30","4,112.20","4,235.80","4,229.20","-","-6.60","-0.16","1,19,768","50.18","6,000.00","3,966.00","-8.88","-19.76"
"CUMMINSIND","2,890.00","2,919.00","2,831.60","2,895.50","2,890.00","-","-5.50","-0.19","4,68,043","134.71","4,171.90","2,580.00","-3.70","-7.45"
"ALKEM","4,979.00","4,989.50","4,881.10","4,957.60","4,948.00","-","-9.60","-0.19","45,830","22.63","6,439.90","4,407.05","2.09","6.50"
"FINPIPE","176.20","178.24","173.70","175.87","175.54","-","-0.33","-0.19","10,82,070","19.01","355.90","153.92","-0.19","-30.94"
"ELGIEQUIP","444.00","449.40","435.10","441.10","440.20","-","-0.90","-0.20","9,39,809","41.44","798.95","401.00","-13.41","-29.68"
"MSUMI","53.02","53.64","52.45","53.02","52.91","-","-0.11","-0.21","22,62,386","12.01","80.00","46.08","-0.08","-24.65"
"SYNGENE","734.00","738.95","721.55","729.15","727.50","-","-1.65","-0.23","2,91,049","21.19","960.60","607.65","2.97","2.59"
"ABBOTINDIA","30,755.00","30,975.00","30,580.00","30,710.00","30,635.00","-","-75.00","-0.24","4,806","14.79","31,898.95","25,200.00","1.12","17.74"
"BPCL","298.00","301.75","295.45","298.75","298.00","-","-0.75","-0.25","75,10,897","224.19","376.00","234.01","12.47","-49.40"
"POLYCAB","5,288.00","5,336.50","5,245.50","5,299.50","5,286.50","-","-13.00","-0.25","2,59,527","137.52","7,605.00","4,555.00","-2.67","-0.69"
"TITAGARH","789.00","802.85","783.05","789.20","787.20","-","-2.00","-0.25","9,20,916","72.87","1,896.95","654.55","4.67","-19.76"
"ABREL","1,902.10","1,905.80","1,870.10","1,894.80","1,890.00","-","-4.80","-0.25","1,09,930","20.79","3,140.00","1,638.00","-1.67","-"
"BBTC","1,923.90","1,923.90","1,891.80","1,909.70","1,905.00","-","-4.70","-0.25","44,929","8.56","2,975.00","1,318.20","9.83","25.29"
"HEROMOTOCO","3,781.90","3,797.60","3,664.30","3,781.90","3,772.00","-","-9.90","-0.26","9,70,749","362.26","6,246.25","3,344.00","6.64","-11.28"
"JSWENERGY","511.00","516.60","506.65","509.70","508.40","-","-1.30","-0.26","22,26,131","113.52","804.90","418.75","-11.01","-19.19"
"TIINDIA","2,515.00","2,534.00","2,463.10","2,503.60","2,496.90","-","-6.70","-0.27","7,77,246","194.27","4,810.80","2,407.10","-12.72","-29.03"
"NLCINDIA","243.00","246.90","239.13","242.15","241.49","-","-0.66","-0.27","15,80,726","38.34","311.80","186.03","-2.86","6.83"
"TECHM","1,295.10","1,308.90","1,275.90","1,308.70","1,304.80","-","-3.90","-0.30","30,27,966","391.71","1,807.70","1,162.95","-6.40","10.78"
"AWL","283.20","287.35","281.15","283.05","282.20","-","-0.85","-0.30","19,99,708","56.78","403.95","231.55","11.51","-15.37"
"GLAXO","2,917.00","2,963.90","2,825.70","2,926.90","2,918.00","-","-8.90","-0.30","1,51,023","43.42","3,088.00","1,854.00","2.41","53.95"
"HINDALCO","608.90","616.00","604.00","609.90","608.00","-","-1.90","-0.31","45,18,317","275.30","772.65","546.45","-12.75","-0.54"
"PIIND","3,641.60","3,655.00","3,612.10","3,641.60","3,630.10","-","-11.50","-0.32","78,387","28.54","4,804.05","2,951.10","7.06","-1.92"
"APLLTD","846.60","860.95","842.75","851.95","849.20","-","-2.75","-0.32","3,00,164","25.53","1,303.90","725.20","1.00","-8.72"
"KNRCON","229.50","231.00","225.55","228.15","227.40","-","-0.75","-0.33","10,36,997","23.59","415.40","192.55","-6.84","-13.21"
"KANSAINER","259.99","259.99","255.01","259.87","259.00","-","-0.87","-0.33","2,79,962","7.21","320.50","218.20","9.37","-5.61"
"AAVAS","2,030.00","2,034.00","1,988.10","2,030.90","2,024.00","-","-6.90","-0.34","1,52,637","30.70","2,139.00","1,460.95","5.54","32.39"
"GODREJCP","1,232.20","1,245.30","1,214.40","1,244.60","1,240.20","-","-4.40","-0.35","12,17,599","149.98","1,541.85","979.50","15.36","6.58"
"ASAHIINDIA","662.10","673.00","656.05","667.45","665.10","-","-2.35","-0.35","32,364","2.15","833.95","540.00","9.13","15.92"
"FINCABLES","897.40","909.00","890.65","896.45","893.20","-","-3.25","-0.36","1,86,463","16.76","1,700.00","780.00","2.83","-9.28"
"CAMS","3,900.00","3,941.80","3,837.70","3,894.40","3,880.00","-","-14.40","-0.37","4,27,656","166.97","5,367.50","3,010.10","1.74","21.26"
"ZENSARTECH","653.00","666.90","648.10","656.45","654.00","-","-2.45","-0.37","4,44,978","29.29","984.95","530.25","-2.67","12.73"
"GRSE","1,721.70","1,764.00","1,703.00","1,721.50","1,715.00","-","-6.50","-0.38","10,24,910","176.92","2,833.80","845.20","4.46","98.30"
"DABUR","480.45","480.55","476.20","481.35","479.50","-","-1.85","-0.38","8,44,403","40.44","672.00","433.30","-3.26","-4.87"
"EXIDEIND","377.00","378.80","368.55","377.00","375.50","-","-1.50","-0.40","41,92,616","157.14","620.35","328.00","7.18","-16.54"
"BEML","3,120.00","3,168.40","3,096.10","3,116.50","3,104.00","-","-12.50","-0.40","2,20,973","68.96","5,488.00","2,350.00","13.39","-9.86"
"NHPC","85.40","85.95","84.86","85.32","84.97","-","-0.35","-0.41","1,66,34,569","141.68","118.40","71.00","5.96","-5.05"
"MASTEK","2,305.00","2,365.70","2,296.30","2,333.70","2,324.10","-","-9.60","-0.41","2,34,216","54.73","3,375.00","1,887.00","0.44","-16.63"
"SOBHA","1,212.20","1,212.20","1,180.00","1,202.10","1,197.00","-","-5.10","-0.42","3,19,162","38.07","2,155.35","1,075.30","-3.66","-25.97"
"ASTERDM","500.00","509.90","497.30","500.30","498.15","-","-2.15","-0.43","5,47,398","27.45","537.70","311.10","15.99","-4.27"
"BSOFT","369.05","372.40","364.00","372.10","370.45","-","-1.65","-0.44","19,34,269","71.36","760.45","331.00","-5.96","-46.80"
"WESTLIFE","708.10","720.95","699.00","708.10","705.00","-","-3.10","-0.44","72,662","5.14","957.00","640.70","-2.09","-14.66"
"KALYANKJIL","525.25","533.30","516.20","525.35","522.95","-","-2.40","-0.46","56,28,907","295.20","795.40","336.05","15.68","30.46"
"OBEROIRLTY","1,646.00","1,656.00","1,620.60","1,641.40","1,633.90","-","-7.50","-0.46","3,90,973","64.01","2,343.65","1,359.25","1.64","17.26"
"SUPREMEIND","3,402.00","3,437.00","3,342.80","3,398.20","3,382.50","-","-15.70","-0.46","1,34,499","45.83","6,460.00","3,095.00","-0.94","-19.08"
"NIVABUPA","76.10","76.12","74.71","76.10","75.75","-","-0.35","-0.46","6,46,347","4.88","109.34","68.54","4.88","-"
"TATATECH","650.95","656.70","648.35","653.80","650.70","-","-3.10","-0.47","9,31,823","60.83","1,136.00","597.00","-2.95","-37.91"
"NETWORK18","45.00","45.24","44.46","45.11","44.90","-","-0.21","-0.47","24,94,357","11.18","106.00","39.66","2.33","-"
"JYOTHYLAB","376.90","378.05","371.35","376.90","375.10","-","-1.80","-0.48","3,33,632","12.53","595.85","300.10","13.24","-9.40"
"FSL","336.90","341.40","331.50","338.15","336.50","-","-1.65","-0.49","22,82,606","76.90","422.30","176.25","14.48","70.66"
"WELSPUNLIV","131.79","133.40","129.38","132.05","131.40","-","-0.65","-0.49","17,41,486","22.95","212.95","104.80","0.67","-10.51"
"JYOTICNC","1,080.00","1,091.70","1,063.50","1,078.70","1,073.30","-","-5.40","-0.50","2,54,529","27.41","1,504.30","708.00","-0.71","44.40"
